Timestamp,Close,Return,Signal,Position,Turnover,Costs,StrategyReturn,Equity
2010-04-27,1.3170719146728516,-0.017200940528132147,-1,-1,0.0,0.0,0.017200940528132147,10135.788061303449
2010-04-28,1.321283221244812,0.0031974765576916475,-1,-1,0.0,0.0,-0.0031974765576916475,10103.3791165837
2010-04-29,1.3262951374053955,0.0037932186528952805,-1,-1,0.0,0.0,-0.0037932186528952805,10065.054790461401
2010-04-30,1.3298048973083496,0.002646288751250392,-1,-1,0.0,0.0,-0.002646288751250392,10038.419749188683
2010-05-03,1.3199926614761353,-0.007378703336162529,-1,-1,0.0,0.0,0.007378703336162529,10112.490270481821
2010-05-04,1.2963947057724,-0.017877338558341616,-1,-1,0.0,0.0,0.017877338558341616,10293.274682715164
2010-05-05,1.2814927101135254,-0.01149495257310218,-1,-1,0.0,0.0,0.01149495257310218,10411.595387014888
2010-05-06,1.263296127319336,-0.014199521113606228,-1,-1,0.0,0.0,0.014199521113606228,10559.435055539128
2010-05-07,1.2756078243255615,0.009745693618447682,-1,-1,0.0,0.0,-0.009745693618447682,10456.526036703948
2010-05-10,1.2779226303100586,0.0018146690074756222,-1,-1,0.0,0.0,-0.0018146690074756222,10437.55090297928
2010-05-11,1.262993097305298,-0.011682657972132637,-1,-1,0.0,0.0,0.011682657972132637,10559.489240245512
2010-05-12,1.2639029026031494,0.0007203565085134311,-1,-1,0.0,0.0,-0.0007203565085134311,10551.882643444724
2010-05-13,1.2541072368621826,-0.007750330916078685,-1,-1,0.0,0.0,0.007750330916078685,10633.663225719049
2010-05-14,1.2360023260116575,-0.014436493402130601,-1,-1,0.0,0.0,0.014436493402130601,10787.17603471762
2010-05-17,1.2392956018447876,0.0026644576339567294,-1,-1,0.0,0.0,-0.0026644576339567294,10758.434061183081
2010-05-18,1.217893362045288,-0.017269681073378007,-1,-1,0.0,0.0,0.017269681073378007,10944.228786268679
2010-05-19,1.2393416166305542,0.017610946289457363,-1,-1,0.0,0.0,-0.017610946289457363,10751.49056093417
2010-05-20,1.2478941679000854,0.006900882819366183,-1,-1,0.0,0.0,-0.006900882819366183,10677.295784439642
2010-05-21,1.2567076683044434,0.007062698609441309,-1,-1,0.0,0.0,-0.007062698609441309,10601.885262350286
2010-05-24,1.234994888305664,-0.017277510551100828,-1,-1,0.0,0.0,0.017277510551100828,10785.059446832103
2010-05-25,1.2345983982086182,-0.0003210459418093725,-1,-1,0.0,0.0,0.0003210459418093725,10788.521946399684
2010-05-26,1.217300295829773,-0.014011116816565194,-1,-1,0.0,0.0,0.014011116816565194,10939.681187668768
2010-05-27,1.2347966432571411,0.014373074160342503,-1,-1,0.0,0.0,-0.014373074160342503,10782.4443386679
2010-05-28,1.227400541305542,-0.00598973279688364,-1,-1,0.0,0.0,0.00598973279688364,10847.028299153792
2010-05-31,1.2287880182266235,0.00113041902328459,-1,-1,0.0,0.0,-0.00113041902328459,10834.76661201832
2010-06-01,1.2233014106750488,-0.0044650561937387145,-1,-1,0.0,0.0,0.0044650561937387145,10883.144453787027
2010-06-02,1.223900318145752,0.0004895829151154718,-1,-1,0.0,0.0,-0.0004895829151154718,10877.816252199718
2010-06-03,1.216944694519043,-0.005683161874855069,-1,-1,0.0,0.0,0.005683161874855069,10939.636642805901
2010-06-04,1.1971030235290527,-0.016304496892385112,-1,-1,0.0,0.0,0.016304496892385112,11118.00191445235
2010-06-07,1.1922929286956787,-0.004018112676045127,-1,-1,0.0,0.0,0.004018112676045127,11162.675298877108
2010-06-08,1.197203278541565,0.004118408930981365,-1,-1,0.0,0.0,-0.004118408930981365,11116.702837232566
2010-06-09,1.1991989612579346,0.0016669539351752416,-1,-1,0.0,0.0,-0.0016669539351752416,11098.171805691867
2010-06-10,1.2109030485153198,0.009759921110261693,-1,-1,0.0,0.0,-0.009759921110261693,10989.854524400185
2010-06-11,1.2114017009735107,0.0004118021329637678,-1,-1,0.0,0.0,-0.0004118021329637678,10985.328878866074
2010-06-14,1.221806883811951,0.008589374466024147,-1,-1,0.0,0.0,-0.008589374466024147,10890.971775493064
2010-06-15,1.2319064140319824,0.008266060990360202,-1,-1,0.0,0.0,-0.008266060990360202,10800.946338552547
2010-06-16,1.2311935424804688,-0.0005786734636606949,-1,-1,0.0,0.0,0.0005786734636606949,10807.19655958109
2010-06-17,1.238206148147583,0.005695778466305201,-1,-1,0.0,0.0,-0.005695778466305201,10745.641162135902
2010-06-18,1.2392956018447876,0.0008798645515002423,-1,-1,0.0,0.0,-0.0008798645515002423,10736.186453394197
2010-06-21,1.231602907180786,-0.0062073121639022455,-1,-1,0.0,0.0,0.0062073121639022455,10802.829314160272
2010-06-22,1.2275059223175049,-0.00332654692465717,-1,-1,0.0,0.0,0.00332654692465717,10838.765432792887
2010-06-23,1.2319064140319824,0.0035849046709033328,-1,-1,0.0,0.0,-0.0035849046709033328,10799.909491966042
2010-06-24,1.2337453365325928,0.0014927452927140372,-1,-1,0.0,0.0,-0.0014927452927140372,10783.787977910173
2010-06-25,1.2373021841049194,0.002882967389626012,-1,-1,0.0,0.0,-0.002882967389626012,10752.698668833216
2010-06-28,1.2277017831802368,-0.0077591400451844095,-1,-1,0.0,0.0,0.0077591400451844095,10836.13036366836
2010-06-29,1.218635320663452,-0.007384906205234243,-1,-1,0.0,0.0,0.007384906205234243,10916.154170031743
2010-06-30,1.223002314567566,0.0035835116790612354,-1,-1,0.0,0.0,-0.0035835116790612354,10877.036004073
2010-07-01,1.2507504224777222,0.02268851626823576,-1,-1,0.0,0.0,-0.02268851626823576,10630.252195744402
2010-07-02,1.257102608680725,0.005078700025876737,-1,-1,0.0,0.0,-0.005078700025876737,10576.2643336428
2010-07-05,1.2536983489990234,-0.0027080205372210786,-1,-1,0.0,0.0,0.0027080205372210786,10604.905074665383
2010-07-06,1.262403130531311,0.006943282280970964,-1,-1,0.0,0.0,-0.006943282280970964,10531.27222516908
2010-07-07,1.2633121013641355,0.000720032144123417,-1,-1,0.0,0.0,-0.000720032144123417,10523.689370648444
2010-07-08,1.2694060802459717,0.004823811056076988,-1,-1,0.0,0.0,-0.004823811056076988,10472.92508151159
2010-07-09,1.2643983364105225,-0.003944950251442703,1,-1,0.0,0.0,0.003944950251442703,10514.24024994524
2010-07-12,1.259001851081848,-0.004268026280384474,1,1,2.0,0.0003,-0.004568026280384474,10466.210924165214
2010-07-13,1.2720866203308103,0.010392970620113795,1,1,0.0,0.0,0.010392970620113795,10574.985946803976
2010-07-14,1.274047613143921,0.0015415560401073058,1,1,0.0,0.0,0.0015415560401073058,10591.287880264323
2010-07-15,1.2928582429885864,0.014764463785028603,1,1,0.0,0.0,0.014764463785028603,10747.662566609297
2010-07-16,1.2931926250457764,0.0002586378352023022,1,1,0.0,0.0,0.0002586378352023022,10750.442318789012
2010-07-19,1.2939456701278689,0.0005823147051011723,1,1,0.0,0.0,0.0005823147051011723,10756.702459437583
2010-07-20,1.289307713508606,-0.0035843518984878253,1,1,0.0,0.0,-0.0035843518984878253,10718.14665255563
2010-07-21,1.276796817779541,-0.00970357626653684,1,1,0.0,0.0,-0.00970357626653684,10614.14229907663
2010-07-22,1.2903059720993042,0.010580504377553757,1,1,0.0,0.0,0.010580504377553757,10726.445278135987
2010-07-23,1.291305661201477,0.0007747690267188023,1,1,0.0,0.0,0.0007747690267188023,10734.75579570428
2010-07-26,1.299899935722351,0.006655492017960896,1,1,0.0,0.0,0.006655492017960896,10806.200877217349
2010-07-27,1.2990893125534058,-0.0006236042841981648,1,1,0.0,0.0,-0.0006236042841981648,10799.46208405441
2010-07-28,1.2992243766784668,0.00010396831361458858,1,1,0.0,0.0,0.00010396831361458858,10800.584885915234
2010-07-29,1.307805061340332,0.0066044671081388895,1,1,0.0,0.0,0.0066044671081388895,10871.916993542924
2010-07-30,1.3039000034332275,-0.0029859632926503288,1,1,0.0,0.0,-0.0029859632926503288,10839.453848479461
2010-08-02,1.3175925016403198,0.010501187338783025,1,1,0.0,0.0,0.010501187338783025,10953.280983992438
2010-08-03,1.3225064277648926,0.003729473352690693,1,1,0.0,0.0,0.003729473352690693,10994.13095354677
2010-08-04,1.3225064277648926,0.0,1,1,0.0,0.0,0.0,10994.13095354677
2010-08-05,1.315806865692139,-0.0050658068135640555,1,1,0.0,0.0,-0.0050658068135640555,10938.436810053077
2010-08-06,1.3181308507919312,0.0017662053302707204,1,1,0.0,0.0,0.0017662053302707204,10957.756335451822
2010-08-09,1.3285682201385498,0.007918310492731395,1,1,0.0,0.0,0.007918310492731395,11044.523252419625
2010-08-10,1.3229963779449463,-0.004193869843599374,1,1,0.0,0.0,-0.004193869843599374,10998.20395941437
2010-08-11,1.3184958696365356,-0.003401754066327367,1,1,0.0,0.0,-0.003401754066327367,10960.790774373134
2010-08-12,1.284406065940857,-0.02585507052447278,1,1,0.0,0.0,-0.02585507052447278,10677.398755897726
2010-08-13,1.2829889059066772,-0.0011033582538724218,1,1,0.0,0.0,-0.0011033582538724218,10665.61775985052
2010-08-16,1.277090311050415,-0.004597541591440102,1,1,0.0,0.0,-0.004597541591440102,10616.582138601205
2010-08-17,1.2811970710754397,0.0032157162179444754,1,1,0.0,0.0,0.0032157162179444754,10650.722053963444
2010-08-18,1.2879958152770996,0.005306556153732878,1,1,0.0,0.0,0.005306556153732878,10707.240708620602
2010-08-19,1.28564453125,-0.0018255370081259326,1,1,0.0,0.0,-0.0018255370081259326,10687.694244452105
2010-08-20,1.2808033227920532,-0.003765588652440144,1,1,0.0,0.0,-0.003765588652440144,10647.448784284446
2010-08-23,1.2710033655166626,-0.007651414624711861,1,1,0.0,0.0,-0.007651414624711861,10565.980738940501
2010-08-24,1.2635036706924438,-0.005900609729046713,1,1,0.0,0.0,-0.005900609729046713,10503.635010195389
2010-08-25,1.263296127319336,-0.00016426020590365464,1,1,0.0,0.0,-0.00016426020590365464,10501.909680945877
2010-08-26,1.26639986038208,0.0024568531444246755,1,1,0.0,0.0,0.0024568531444246755,10527.711330767972
2010-08-27,1.2706480026245115,0.0033545030881081406,1,1,0.0,0.0,0.0033545030881081406,10563.026570937745
2010-08-30,1.2753963470458984,0.003736947141599556,1,1,0.0,0.0,0.003736947141599556,10602.500042888652
2010-08-31,1.266592264175415,-0.006903017160803104,1,1,0.0,0.0,-0.006903017160803104,10529.310803145176
2010-09-01,1.268729567527771,0.0016874438703029515,1,1,0.0,0.0,0.0016874438703029515,10547.078424118457
2010-09-02,1.2802950143814087,0.00911576993998331,1,1,0.0,0.0,0.00911576993998331,10643.223164571682
2010-09-03,1.2825939655303955,0.001795641725667041,1,1,0.0,0.0,0.001795641725667041,10662.334580181574
2010-09-06,1.28940749168396,0.005312301739036185,-1,1,0.0,0.0,0.005312301739036185,10718.97611871406
2010-09-07,1.2868356704711914,-0.0019945759811040853,-1,-1,2.0,0.0003,0.0016945759811040854,10737.14023818686
2010-09-08,1.2677966356277466,-0.014795233983895928,-1,-1,0.0,0.0,0.014795233983895928,10895.998740328738
2010-09-09,1.2732040882110596,0.004265236577659426,-1,-1,0.0,0.0,-0.004265236577659426,10849.524727951357
2010-09-10,1.269309401512146,-0.003058964964828159,-1,-1,0.0,0.0,0.003058964964828159,10882.713043979198
2010-09-13,1.2716983556747437,0.0018820897093740907,-1,-1,0.0,0.0,-0.0018820897093740907,10862.230801749054
2010-09-14,1.287200093269348,0.01218979133332243,-1,-1,0.0,0.0,-0.01218979133332243,10729.822474861343
2010-09-15,1.2991737127304075,0.009302065408220983,-1,-1,0.0,0.0,-0.009302065408220983,10630.012964381584
2010-09-16,1.3015071153640747,0.001796066692854481,-1,-1,0.0,0.0,-0.001796066692854481,10610.920752151647
2010-09-17,1.3075997829437256,0.0046812403157292515,-1,-1,0.0,0.0,-0.0046812403157292515,10561.248482139667
2010-09-20,1.3043931722640991,-0.0024522875588183224,-1,-1,0.0,0.0,0.0024522875588183224,10587.147700398007
2010-09-21,1.3066941499710083,0.0017640215817100735,-1,-1,0.0,0.0,-0.0017640215817100735,10568.471743365753
2010-09-22,1.3256973028182983,0.014542923336506641,-1,-1,0.0,0.0,-0.014542923336506641,10414.775269017948
2010-09-23,1.339100360870361,0.01011019485637421,-1,-1,0.0,0.0,-0.01011019485637421,10309.479861662829
2010-09-24,1.331912636756897,-0.0053675768624186215,-1,-1,0.0,0.0,0.0053675768624186215,10364.81678723186
2010-09-27,1.3479087352752686,0.012009870675392609,1,-1,0.0,0.0,-0.012009870675392609,10240.336678043068
2010-09-28,1.3439054489135742,-0.0029699980843856943,1,1,2.0,0.0003,-0.0032699980843856943,10206.850796722401
2010-09-29,1.3570915460586548,0.009811774448671429,1,1,0.0,0.0,0.009811774448671429,10306.998114571084
2010-09-30,1.36280620098114,0.004210957572524876,1,1,0.0,0.0,0.004210957572524876,10350.400446331638
2010-10-01,1.362212300300598,-0.00043579247006242383,1,1,0.0,0.0,-0.00043579247006242383,10345.889819754997
2010-10-04,1.377695083618164,0.011365910669100199,1,1,0.0,0.0,0.011365910669100199,10463.480279238684
2010-10-05,1.367409110069275,-0.007466074076330265,1,1,0.0,0.0,-0.007466074076330265,10385.359160377668
2010-10-06,1.3833937644958496,0.011689738139718076,1,1,0.0,0.0,0.011689738139718076,10506.761289449405
2010-10-07,1.3920016288757324,0.006222280742330666,1,1,0.0,0.0,0.006222280742330666,10572.13730788501
2010-10-08,1.3927963972091677,0.0005709535944129485,1,1,0.0,0.0,0.0005709535944129485,10578.173507681575
2010-10-11,1.3977607488632202,0.003564305352885766,1,1,0.0,0.0,0.003564305352885766,10615.877348138758
2010-10-12,1.3880213499069214,-0.006967858386508374,1,1,0.0,0.0,-0.006967858386508374,10541.907418128385
2010-10-13,1.3916915655136108,0.002644206882650213,1,1,0.0,0.0,0.002644206882650213,10569.782402279661
2010-10-14,1.3967260122299194,0.0036175017806123755,1,1,0.0,0.0,0.0036175017806123755,10608.018608940592
2010-10-15,1.4072020053863523,0.0075003923924261695,1,1,0.0,0.0,0.0075003923924261695,10687.582911013806
2010-10-18,1.3964334726333618,-0.007652442728031783,1,1,0.0,0.0,-0.007652442728031783,10605.796794886182
2010-10-19,1.3935922384262085,-0.002034636280807134,1,1,0.0,0.0,-0.002034636280807134,10584.217855940438
2010-10-20,1.3739094734191897,-0.01412376193286402,1,1,0.0,0.0,-0.01412376193286402,10434.728882697567
2010-10-21,1.3963165283203125,0.016308974742971438,1,1,0.0,0.0,0.016308974742971438,10604.908612495236
2010-10-22,1.3916915655136108,-0.0033122595864887305,1,1,0.0,0.0,-0.0033122595864887305,10569.782402279661
2010-10-25,1.3944084644317627,0.0019522277676153887,1,1,0.0,0.0,0.0019522277676153887,10590.417024983046
2010-10-26,1.3948947191238403,0.000348717541868826,1,1,0.0,0.0,0.000348717541868826,10594.110089175363
2010-10-27,1.3854252099990845,-0.006788690927659324,1,1,0.0,0.0,-0.006788690927659324,10522.189950126354
2010-10-28,1.377808928489685,-0.005497432452094886,1,1,0.0,0.0,-0.005497432452094886,10464.344921627424
2010-10-29,1.377808928489685,0.0,1,1,0.0,0.0,0.0,10464.344921627424
2010-11-01,1.397506833076477,0.014296542996266037,1,1,0.0,0.0,0.014296542996266037,10613.948878727228
2010-11-02,1.3910914659500122,-0.004590580149323564,1,1,0.0,0.0,-0.004590580149323564,10565.224695698607
2010-11-03,1.4036072492599487,0.008997095889298201,1,1,0.0,0.0,0.008997095889298201,10660.28103537779
2010-11-04,1.4127286672592163,0.0064985543527769085,1,1,0.0,0.0,0.0064985543527769085,10729.55745110207
2010-11-05,1.422798991203308,0.007128278895641715,1,1,0.0,0.0,0.007128278895641715,10806.040729040336
2010-11-08,1.407578468322754,-0.010697591841614784,1,1,0.0,0.0,-0.010697591841614784,10690.442115897196
2010-11-09,1.3869625329971311,-0.014646384403839585,1,1,0.0,0.0,-0.014646384403839585,10533.86579122077
2010-11-10,1.377201795578003,-0.007037491775668925,1,1,0.0,0.0,-0.007037491775668925,10459.733797349054
2010-11-11,1.3775622844696045,0.0002617545901835161,1,1,0.0,0.0,0.0002617545901835161,10462.471680682607
2010-11-12,1.3621008396148682,-0.011223771896955892,1,1,0.0,0.0,-0.011223771896955892,10345.043285060265
2010-11-15,1.3693190813064575,0.005299344572484266,1,1,0.0,0.0,0.005299344572484266,10399.865234045063
2010-11-16,1.357478380203247,-0.00864714533292954,1,1,0.0,0.0,-0.00864714533292954,10309.936087923392
2010-11-17,1.3490543365478516,-0.006205655852975167,1,1,0.0,0.0,-0.006205655852975167,10245.95617269557
2010-11-18,1.355399250984192,0.004703231192730639,1,1,0.0,0.0,0.004703231192730639,10294.145273366345
2010-11-19,1.365728497505188,0.0076208146887315475,1,1,0.0,0.0,0.0076208146887315475,10372.595046873552
2010-11-22,1.3744381666183472,0.006377306418566597,1,1,0.0,0.0,0.006377306418566597,10438.744263843171
2010-11-23,1.3601926565170288,-0.010364606023978373,1,1,0.0,0.0,-0.010364606023978373,10330.550792163373
2010-11-24,1.3386342525482178,-0.015849522393404536,1,1,0.0,0.0,-0.015849522393404536,10166.816496046778
2010-11-25,1.3357912302017212,-0.0021238230988670503,1,1,0.0,0.0,-0.0021238230988670503,10145.223976330532
2010-11-26,1.3339736461639404,-0.0013606797205175658,1,1,0.0,0.0,-0.0013606797205175658,10131.419575805829
2010-11-29,1.3238019943237305,-0.007625077054153384,-1,1,0.0,0.0,-0.007625077054153384,10054.16672087235
2010-11-30,1.3103927373886108,-0.010129352420238491,-1,-1,2.0,0.0003,0.009829352420238491,10152.992668863639
2010-12-01,1.2992074489593506,-0.008535829076365742,-1,-1,0.0,0.0,0.008535829076365742,10239.656878898653
2010-12-02,1.312490940093994,0.010224303397647017,-1,-1,0.0,0.0,-0.010224303397647017,10134.963520280991
2010-12-03,1.3215975761413574,0.006938437263964037,-1,-1,0.0,0.0,-0.006938437263964037,10064.642711722958
2010-12-06,1.341597557067871,0.015133185235483904,-1,-1,0.0,0.0,-0.015133185235483904,9912.33260923749
2010-12-07,1.328691840171814,-0.009619663384199395,-1,-1,0.0,0.0,0.009619663384199395,10007.685912290579
2010-12-08,1.3244681358337402,-0.003178844191236707,-1,-1,0.0,0.0,0.003178844191236707,10039.498786520584
2010-12-09,1.3250824213027954,0.00046379784642280875,-1,-1,0.0,0.0,-0.00046379784642280875,10034.842488604232
2010-12-10,1.3242051601409912,-0.0006620427134952367,-1,-1,0.0,0.0,0.0006620427134952367,10041.485982954882
2010-12-13,1.319713830947876,-0.0033917170301897004,-1,-1,0.0,0.0,0.0033917170301897004,10075.54386197168
2010-12-14,1.3395488262176514,0.015029769943025517,-1,-1,0.0,0.0,-0.015029769943025517,9924.110755675383
2010-12-15,1.336094617843628,-0.0025786356618121564,-1,-1,0.0,0.0,0.0025786356618121564,9949.701421581742
2010-12-16,1.3224014043807983,-0.010248685444844918,-1,-1,0.0,0.0,0.010248685444844918,10051.672781721662
2010-12-17,1.323994755744934,0.0012048923714518267,-1,-1,0.0,0.0,-0.0012048923714518267,10039.561597866636
2010-12-20,1.3164995908737185,-0.005661023080864469,-1,-1,0.0,0.0,0.005661023080864469,10096.39578779392
2010-12-21,1.3118022680282593,-0.00356803973052644,-1,-1,0.0,0.0,0.00356803973052644,10132.420129099888
2010-12-22,1.3090033531188965,-0.0021336408524204042,-1,-1,0.0,0.0,0.0021336408524204042,10154.039074621222
2010-12-23,1.3115441799163818,0.0019410391817802353,-1,-1,0.0,0.0,-0.0019410391817802353,10134.329686924055
2010-12-24,1.31271493434906,0.0008926534466822122,-1,-1,0.0,0.0,-0.0008926534466822122,10125.283242599207
2010-12-27,1.307976007461548,-0.0036100197868640382,-1,-1,0.0,0.0,0.0036100197868640382,10161.835715452595
2010-12-28,1.3189654350280762,0.0084018571471014,-1,-1,0.0,0.0,-0.0084018571471014,10076.457423419048
2010-12-29,1.3086265325546265,-0.00783864550114588,-1,-1,0.0,0.0,0.00783864550114588,10155.44320106862
2010-12-30,1.3224539756774902,0.010566378396646536,-1,-1,0.0,0.0,-0.010566378396646536,10048.136945420476
2010-12-31,1.3301233053207395,0.005799316864180781,-1,-1,0.0,0.0,-0.005799316864180781,9989.864615379302
2011-01-03,1.3357912302017212,0.004261202595510438,-1,-1,0.0,0.0,-0.004261202595510438,9947.295778351448
2011-01-04,1.3356841802597046,-8.013972512788126e-05,-1,-1,0.0,0.0,8.013972512788126e-05,9948.092951900893
2011-01-05,1.3321077823638916,-0.002677577490749039,-1,-1,0.0,0.0,0.002677577490749039,9974.729741664782
2011-01-06,1.3156856298446655,-0.012327945783849548,-1,-1,0.0,0.0,0.012327945783849548,10097.697669128576
2011-01-07,1.297993302345276,-0.013447230172665359,-1,-1,0.0,0.0,0.013447230172665359,10233.483733899333
2011-01-10,1.289507269859314,-0.006537809147881712,-1,-1,0.0,0.0,0.006537809147881712,10300.38829746952
2011-01-11,1.2964956760406494,0.005419439149108474,-1,-1,0.0,0.0,-0.005419439149108474,10244.565969879195
2011-01-12,1.2983977794647217,0.0014671112748181336,-1,-1,0.0,0.0,-0.0014671112748181336,10229.536051639168
2011-01-13,1.3128355741500854,0.011119700690889855,-1,-1,0.0,0.0,-0.011119700690889855,10115.786672538274
2011-01-14,1.335327386856079,0.017132238910081865,-1,-1,0.0,0.0,-0.017132238910081865,9942.480598500926
2011-01-17,1.3380253314971924,0.002020436836441597,-1,-1,0.0,0.0,-0.002020436836441597,9922.392444454108
2011-01-18,1.3283917903900146,-0.007199819674862384,-1,-1,0.0,0.0,0.007199819674862384,9993.831880797396
2011-01-19,1.337810516357422,0.007090322324742937,-1,-1,0.0,0.0,-0.007090322324742937,9922.97239150325
2011-01-20,1.3452069759368896,0.0055287796657530475,-1,-1,0.0,0.0,-0.0055287796657530475,9868.11046352128
